市区町村コード,NO,都道府県名,市区町村名,種別,住所（都道府県）,住所（市区町村）,住所（町名番地）,方書,緯度,経度,消火器番号,備考
013206,0000003072,東京都,府中市,その他,東京都,府中市,多磨町2丁目4番地,,35.68289792,139.5175112,03-072,
013206,0000003073,東京都,府中市,その他,東京都,府中市,多磨町2丁目3番地7,,35.68256814,139.5177135,03-073,
013206,0000003074,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目10番地13,,35.67197601,139.5122319,03-074,
013206,0000003075,東京都,府中市,その他,東京都,府中市,朝日町1丁目32番地81,,35.6693454,139.5159818,03-075,
013206,0000003076,東京都,府中市,その他,東京都,府中市,朝日町1丁目30番地,,35.67008248,139.5161242,03-076,
013206,0000003077,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目28番地,,35.67325566,139.5105642,03-077,
013206,0000003078,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目8番地,,35.67387552,139.5093648,03-078,
013206,0000003079,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目32番地,,35.67483674,139.5122456,03-079,
013206,0000003080,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目11番地21,,35.67497091,139.510025,03-080,
013206,0000003081,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目48番地,,35.67266648,139.5143772,03-081,
013206,0000003082,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目31番地18,,35.67533635,139.5153389,03-082,
013206,0000003083,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目4番地32,,35.67711798,139.5104693,03-083,
013206,0000003084,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目27番地2,,35.67935877,139.5155334,03-084,
013206,0000003085,東京都,府中市,その他,東京都,府中市,多磨町2丁目34番地,,35.68480993,139.520386,03-085,
013206,0000003086,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目9番地,,35.67520773,139.5087897,03-086,
013206,0000003087,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目10番地16,,35.67556029,139.5090853,03-087,
013206,0000003088,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目5番地,,35.67469372,139.5075671,03-088,
013206,0000003089,東京都,府中市,その他,東京都,府中市,朝日町2丁目23番地24,,35.67561802,139.5172831,03-089,
013206,0000003090,東京都,府中市,その他,東京都,府中市,朝日町2丁目8番地,,35.67437511,139.5171681,03-090,
013206,0000003091,東京都,府中市,その他,東京都,府中市,朝日町2丁目9番地3,,35.67384503,139.5169747,03-091,
013206,0000003093,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目4番地,,35.67143183,139.5122729,03-093,
013206,0000003094,東京都,府中市,その他,東京都,府中市,多磨町1丁目22番地,,35.67861851,139.521145,03-094,
013206,0000003095,東京都,府中市,その他,東京都,府中市,多磨町1丁目20番地,,35.67862411,139.5185401,03-095,
013206,0000003096,東京都,府中市,その他,東京都,府中市,多磨町2丁目2番地7,,35.68224744,139.5177612,03‐096,
013206,0000003097,東京都,府中市,その他,東京都,府中市,白糸台1丁目50番地,,35.67120194,139.509329,03-097,
013206,0000003098,東京都,府中市,その他,東京都,府中市,朝日町2丁目12番地8,,35.67448379,139.5169908,03‐098,
013206,0000003099,東京都,府中市,その他,東京都,府中市,多磨町2丁目10番地,,35.68431916,139.5176399,03-099,
013206,0000003100,東京都,府中市,その他,東京都,府中市,多磨町1丁目2番地23,,35.67911896,139.517379,03‐100,
013206,0000003102,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目37番地,,35.67700553,139.5149422,03-102,
013206,0000003103,東京都,府中市,その他,東京都,府中市,多磨町1丁目21番地17,,35.67889515,139.5192203,03‐103,
013206,0000003104,東京都,府中市,その他,東京都,府中市,多磨町1丁目3番地,,35.67972228,139.5167733,03-104,
013206,0000003105,東京都,府中市,その他,東京都,府中市,多磨町2丁目14番地,,35.68544967,139.5181953,03-105,
013206,0000003106,東京都,府中市,その他,東京都,府中市,多磨町2丁目49番地8,,35.68237262,139.5200583,03-106,
013206,0000003107,東京都,府中市,その他,東京都,府中市,多磨町2丁目30番地,,35.68597442,139.5208125,03‐107,
013206,0000003108,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目23番地37,,35.67435196,139.5143162,03-108,
013206,0000003109,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目39番地13,,35.67874484,139.5084382,03-109,
013206,0000003110,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目31番地12,,35.67769732,139.5129632,03‐110,
013206,0000003111,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目30番地,,35.67488769,139.5112393,03-111,
013206,0000003112,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目14番地,,35.67533464,139.5108504,03-112,
013206,0000003113,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目28番地4,,35.67355746,139.511428,03-113,
013206,0000003114,東京都,府中市,その他,東京都,府中市,多磨町1丁目34番地,,35.67924678,139.5240153,03-114,
013206,0000003115,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目42番地,,35.67763078,139.5175836,03-115,
013206,0000003116,東京都,府中市,その他,東京都,府中市,多磨町2丁目51番地,,35.68306172,139.520477,03-116,
013206,0000003117,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目20番地,,35.67906708,139.5162512,03-117,
013206,0000003118,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目13番地8,,35.67821249,139.5167115,03-118,
013206,0000003119,東京都,府中市,その他,東京都,府中市,朝日町2丁目23番地23,,35.67592469,139.5178857,03-119,
013206,0000003120,東京都,府中市,その他,東京都,府中市,朝日町1丁目20番地,,35.673231,139.5163896,03-120,
013206,0000003121,東京都,府中市,その他,東京都,府中市,朝日町1丁目20番地24,,35.67273607,139.517528,03-121,
013206,0000003122,東京都,府中市,その他,東京都,府中市,朝日町1丁目31番地,,35.66982761,139.517852,03-122,
013206,0000003123,東京都,府中市,その他,東京都,府中市,朝日町1丁目33番地32,,35.66894525,139.5185766,03-123,
013206,0000003124,東京都,府中市,その他,東京都,府中市,朝日町1丁目7番地8,,35.67095076,139.5147846,03-124,
013206,0000003125,東京都,府中市,その他,東京都,府中市,朝日町1丁目3番地12,,35.67022102,139.5148137,03-125,
013206,0000003126,東京都,府中市,その他,東京都,府中市,朝日町1丁目30番地,,35.66995717,139.5170582,03-126,
013206,0000003128,東京都,府中市,その他,東京都,府中市,多磨町2丁目48番地2,,35.68184198,139.5199726,03-128,
013206,0000003129,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目17番地,,35.67849231,139.5160321,03-129,
013206,0000003130,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目5番地,,35.67747286,139.5113879,03-130,
013206,0000003131,東京都,府中市,その他,東京都,府中市,多磨町1丁目14番地,,35.68004275,139.5188782,03-131,
013206,0000003132,東京都,府中市,その他,東京都,府中市,多磨町2丁目11番地29,,35.68416873,139.5186347,03-132,
013206,0000003134,東京都,府中市,その他,東京都,府中市,多磨町2丁目13番地,,35.68446847,139.5188105,03-134,
013206,0000003135,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目34番地,,35.6755064,139.5116828,03-135,
013206,0000003136,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目29番地,,35.67366369,139.512364,03-136,
013206,0000003137,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目27番地,,35.67331702,139.5121629,03-137,
013206,0000003138,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目22番地,,35.67396095,139.5133044,03-138,
013206,0000003139,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目22番地,,35.67374711,139.5146106,03-139,
013206,0000003140,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目22番地,,35.67345446,139.5144543,03-140,
013206,0000003141,東京都,府中市,その他,東京都,府中市,朝日町2丁目27番地,,35.67658589,139.5185214,03-141,
013206,0000003142,東京都,府中市,その他,東京都,府中市,朝日町2丁目5番地,,35.67349429,139.5185741,03-142,
013206,0000003143,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目9番地,,35.67235248,139.5115739,03-143,
013206,0000003144,東京都,府中市,その他,東京都,府中市,朝日町1丁目27番地,,35.67111859,139.5185662,03-144,
013206,0000003145,東京都,府中市,その他,東京都,府中市,朝日町2丁目7番地,,35.67397215,139.5185676,03-145,
013206,0000003146,東京都,府中市,その他,東京都,府中市,朝日町1丁目8番地,,35.67079786,139.5156744,03-146,
013206,0000003147,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目38番地,,35.67838873,139.5088566,03-147,
013206,0000003148,東京都,府中市,その他,東京都,府中市,若松町5丁目11番地,,35.67797124,139.5072607,03-148,
013206,0000003149,東京都,府中市,その他,東京都,府中市,紅葉丘1丁目6番地,,35.67339905,139.508455,03-149,
013206,0000003150,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目42番地,,35.67769321,139.5173347,03-150,
013206,0000003151,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目54番地3,,35.67038101,139.5130177,03-151,
013206,0000003152,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目18番地,,35.67362724,139.5138861,03-152,
013206,0000003153,東京都,府中市,その他,東京都,府中市,多磨町1丁目33番地,,35.67892706,139.5240433,03-153,
013206,0000003154,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目30番地25,,35.67486956,139.5156752,03-154,
013206,0000003155,東京都,府中市,その他,東京都,府中市,朝日町1丁目11番地,,35.67152276,139.5146908,03-155,
013206,0000003156,東京都,府中市,その他,東京都,府中市,朝日町2丁目5番地,,35.67335538,139.5179274,03-156,
013206,0000003157,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目24番地,,35.68118836,139.5179132,03-157,
013206,0000003158,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目30番地13,,35.67535802,139.5148563,03-158,
013206,0000003159,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目28番地17,,35.67560915,139.5146723,03-159,
013206,0000003160,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目25番地15,,35.67450034,139.5138636,03-160,
013206,0000003161,東京都,府中市,その他,東京都,府中市,多磨町2丁目15番地,,35.68527147,139.5187933,03-161,
013206,0000003162,東京都,府中市,その他,東京都,府中市,朝日町2丁目31番地,,35.6778019,139.5185176,03-162,
013206,0000003163,東京都,府中市,その他,東京都,府中市,紅葉丘2丁目35番地41,,35.67739929,139.5103761,03-163,
013206,0000003164,東京都,府中市,その他,東京都,府中市,紅葉丘3丁目34番地,,35.67595893,139.5164899,03-164,
013206,0000004001,東京都,府中市,その他,東京都,府中市,若松町1丁目25番地1,,35.66893522,139.5043378,04-001,
013206,0000004002,東京都,府中市,その他,東京都,府中市,若松町1丁目28番地2,,35.66903296,139.5031459,04-002,
013206,0000004003,東京都,府中市,その他,東京都,府中市,若松町1丁目32番地2,,35.66948345,139.5008357,04-003,
013206,0000004004,東京都,府中市,その他,東京都,府中市,若松町1丁目33番地,,35.6692513,139.5001406,04-004,
013206,0000004005,東京都,府中市,その他,東京都,府中市,若松町1丁目7番地,,35.66948978,139.4984079,04-005,
013206,0000004007,東京都,府中市,その他,東京都,府中市,若松町4丁目25番地3,,35.67567053,139.5069104,04-007,
013206,0000004009,東京都,府中市,その他,東京都,府中市,若松町3丁目5番地,,35.67512258,139.4990463,04-009,
013206,0000004011,東京都,府中市,その他,東京都,府中市,浅間町2丁目11番地21,,35.68286605,139.4979549,04-011,
013206,0000004012,東京都,府中市,その他,東京都,府中市,浅間町2丁目7番地,,35.68394769,139.4978707,04-012,
013206,0000004014,東京都,府中市,その他,東京都,府中市,浅間町2丁目4番地,,35.68405796,139.4965784,04-014,
013206,0000004015,東京都,府中市,その他,東京都,府中市,浅間町3丁目3番地,,35.68552825,139.4977011,04-015,
013206,0000004016,東京都,府中市,その他,東京都,府中市,浅間町3丁目5番地,,35.68480959,139.4982627,04-016,
013206,0000004017,東京都,府中市,その他,東京都,府中市,浅間町3丁目5番地12,,35.68494514,139.4988922,04-017,
013206,0000004018,東京都,府中市,その他,東京都,府中市,浅間町3丁目10番地,,35.6851176,139.499352,04-018,
013206,0000004019,東京都,府中市,その他,東京都,府中市,浅間町3丁目10番地,,35.68526278,139.4996491,04-019,
013206,0000004021,東京都,府中市,その他,東京都,府中市,浅間町3丁目15番地2,,35.68483853,139.5001338,04-021,
013206,0000004022,東京都,府中市,その他,東京都,府中市,浅間町3丁目16番地,,35.68454973,139.5007006,04-022,
013206,0000004023,東京都,府中市,その他,東京都,府中市,浅間町2丁目12番地,,35.68294271,139.499066,04-023,
013206,0000004024,東京都,府中市,その他,東京都,府中市,浅間町4丁目13番地3,,35.68292973,139.5014596,04-024,
013206,0000004026,東京都,府中市,その他,東京都,府中市,浅間町4丁目10番地11,,35.68190378,139.5005648,04-026,
013206,0000004027,東京都,府中市,その他,東京都,府中市,浅間町2丁目15番地,,35.68160454,139.4979994,04-027,
013206,0000004028,東京都,府中市,その他,東京都,府中市,浅間町4丁目20番地3,,35.68049937,139.4980659,04-028,
013206,0000004029,東京都,府中市,その他,東京都,府中市,浅間町2丁目15番地,,35.6810471,139.4984085,04-029,
013206,0000004030,東京都,府中市,その他,東京都,府中市,浅間町4丁目18番地,,35.68099841,139.5000371,04-030,
013206,0000004031,東京都,府中市,その他,東京都,府中市,浅間町4丁目24番地,,35.67889142,139.4977949,04-031,
013206,0000004032,東京都,府中市,その他,東京都,府中市,浅間町4丁目29番地4,,35.67772709,139.4975934,04-032,
013206,0000004033,東京都,府中市,その他,東京都,府中市,浅間町4丁目15番地8,,35.68211375,139.5013202,04-033,
013206,0000004034,東京都,府中市,その他,東京都,府中市,浅間町4丁目12番地14,,35.68265699,139.5011132,04-034,
013206,0000004035,東京都,府中市,その他,東京都,府中市,浅間町4丁目9番地16,,35.68226446,139.4997391,04-035,
013206,0000004036,東京都,府中市,その他,東京都,府中市,浅間町4丁目11番地24,,35.68207702,139.5009709,04-036,
013206,0000004037,東京都,府中市,その他,東京都,府中市,若松町4丁目35番地,,35.677002,139.5064173,04-037,
